date,match,league,outcome,odds,stake,won,pnl,cumulative_pnl,bankroll
2024-01-28,QPR vs Huddersfield,Championship,A,3.8,37.2793,0,-37.2793,-367.3901,632.6099
2024-01-28,Cadiz vs Ath Bilbao,LaLiga,H,5.5,20.0854,0,-20.0854,-387.4755,612.5245
2024-01-28,Burgos vs Albacete,Segunda,H,2.5,30.1056,1,45.1584,-342.3171,657.6829
2024-01-31,Liverpool vs Chelsea,EPL,H,1.57,67.1823,1,38.2939,-304.0232,695.9768
2024-01-31,Sheffield Weds vs Watford,Championship,A,2.63,36.852,0,-36.852,-340.8751,659.1249
2024-01-31,Ath Madrid vs Vallecano,LaLiga,H,1.5,59.3542,1,29.6771,-311.1981,688.8019
2024-02-01,West Ham vs Bournemouth,EPL,H,2.4,75.6993,0,-75.6993,-386.8974,613.1026
2024-02-02,Bristol City vs Leeds,Championship,H,4.75,20.0485,0,-20.0485,-406.9458,593.0542
2024-02-02,Heidenheim vs Dortmund,Bundesliga,A,1.8,18.2364,0,-18.2364,-425.1823,574.8177
2024-02-02,Palermo vs Bari,SerieB,A,5.25,25.953,0,-25.953,-451.1353,548.8647
2024-02-03,Aberdeen vs Celtic,ScottishPrem,A,1.4,21.9271,0,-21.9271,-473.0624,526.9376
2024-02-03,Motherwell vs Kilmarnock,ScottishPrem,H,3.0,29.851,0,-29.851,-502.9134,497.0866
2024-02-03,Leganes vs Valladolid,Segunda,H,2.55,22.6423,0,-22.6423,-525.5557,474.4443
2024-02-03,Concarneau vs Valenciennes,Ligue2,H,2.3,26.6875,1,34.6937,-490.862,509.138
2024-02-03,Rotherham vs Southampton,Championship,H,9.5,20.4164,0,-20.4164,-511.2784,488.7216
2024-02-03,Preston vs Ipswich,Championship,H,3.6,24.9492,1,64.868,-446.4104,553.5896
2024-02-03,Huddersfield vs Sheffield Weds,Championship,H,2.4,44.1488,1,61.8083,-384.6021,615.3979
2024-02-03,Stoke vs Leicester,Championship,A,1.83,46.001,1,38.1808,-346.4213,653.5787
2024-02-03,Valencia vs Almeria,LaLiga,H,1.65,19.7708,1,12.851,-333.5703,666.4297
2024-02-03,Albacete vs Cartagena,Segunda,A,5.25,25.5576,0,-25.5576,-359.1279,640.8721
2024-02-03,Hertha vs Hamburg,Bundesliga2,H,3.25,32.9408,0,-32.9408,-392.0687,607.9313
2024-02-03,Lecco vs Cremonese,SerieB,H,4.2,16.7789,0,-16.7789,-408.8476,591.1524
2024-02-03,Nurnberg vs Osnabruck,Bundesliga2,H,1.8,29.9419,0,-29.9419,-438.7895,561.2105
2024-02-03,Granada vs Las Palmas,LaLiga,A,3.3,34.2338,0,-34.2338,-473.0233,526.9767
2024-02-03,Laval vs Quevilly Rouen,Ligue2,H,2.25,33.5157,0,-33.5157,-506.5391,493.4609
2024-02-03,Pau FC vs Auxerre,Ligue2,H,4.33,16.5803,0,-16.5803,-523.1193,476.8807
2024-02-03,Alaves vs Barcelona,LaLiga,A,1.85,33.6439,1,28.5973,-494.522,505.478
2024-02-03,Burnley vs Fulham,EPL,H,2.9,13.0666,0,-13.0666,-507.5886,492.4114
2024-02-03,Spezia vs Catanzaro,SerieB,H,2.38,19.0071,0,-19.0071,-526.5957,473.4043
2024-02-03,Nantes vs Lens,Ligue1,A,2.2,42.5354,1,51.0425,-475.5532,524.4468
2024-02-03,Freiburg vs Stuttgart,Bundesliga,H,3.1,47.8033,0,-47.8033,-523.3566,476.6434
2024-02-03,Troyes vs Bordeaux,Ligue2,H,3.6,29.6472,1,77.0828,-446.2738,553.7262
2024-02-04,Arsenal vs Liverpool,EPL,A,3.1,15.089,0,-15.089,-461.3628,538.6372
2024-02-04,Osasuna vs Celta,LaLiga,H,2.38,30.4599,0,-30.4599,-491.8228,508.1772
2024-02-04,Espanol vs Levante,Segunda,A,4.5,18.4214,0,-18.4214,-510.2442,489.7558
2024-02-04,Chelsea vs Wolves,EPL,A,5.5,15.109,1,67.9904,-442.2538,557.7462
2024-02-04,Napoli vs Verona,SerieA,H,1.4,17.4853,1,6.9941,-435.2597,564.7403
2024-02-04,Monaco vs Le Havre,Ligue1,D,4.5,14.0056,1,49.0195,-386.2402,613.7598
2024-02-07,St Mirren vs Dundee,ScottishPrem,H,2.3,42.4415,1,55.1739,-331.0663,668.9337
2024-02-07,Mainz vs Union Berlin,Bundesliga,A,3.5,30.0351,0,-30.0351,-361.1014,638.8986
2024-02-09,Cadiz vs Betis,LaLiga,A,2.6,30.8588,1,49.3741,-311.7273,688.2727
2024-02-10,Sunderland vs Plymouth,Championship,D,4.33,18.4801,0,-18.4801,-330.2075,669.7925
2024-02-10,Catanzaro vs Ascoli,SerieB,A,4.5,28.3992,0,-28.3992,-358.6067,641.3933
2024-02-10,Sociedad vs Osasuna,LaLiga,H,1.85,52.466,0,-52.466,-411.0726,588.9274
2024-02-10,FeralpiSalo vs Palermo,SerieB,H,3.8,21.437,0,-21.437,-432.5096,567.4904
2024-02-10,Alaves vs Villarreal,LaLiga,A,3.3,27.2963,0,-27.2963,-459.8059,540.1941
2024-02-10,Sudtirol vs Venezia,SerieB,H,3.75,43.2425,0,-43.2425,-503.0484,496.9516
2024-02-10,Cagliari vs Lazio,SerieA,A,2.15,32.3515,1,37.2043,-465.8441,534.1559
2024-02-10,Blackburn vs Stoke,Championship,H,2.4,17.4936,1,24.491,-441.3531,558.6469
2024-02-10,Kaiserslautern vs Paderborn,Bundesliga2,A,3.0,28.5189,1,57.0378,-384.3152,615.6848
2024-02-10,Nott'm Forest vs Newcastle,EPL,A,2.05,17.27,1,18.1335,-366.1818,633.8182
2024-02-10,Quevilly Rouen vs Bastia,Ligue2,A,4.0,36.1593,1,108.478,-257.7038,742.2962
2024-02-10,Ajaccio vs Guingamp,Ligue2,H,2.88,29.6176,1,55.6811,-202.0227,797.9773
2024-02-10,Hull vs Swansea,Championship,A,4.75,26.3333,1,98.7497,-103.273,896.727
2024-02-11,Monza vs Verona,SerieA,H,2.05,41.9668,0,-41.9668,-145.2398,854.7602
2024-02-11,Lorient vs Reims,Ligue1,H,3.75,41.9687,1,115.414,-29.8258,970.1742
2024-02-11,Clermont vs Brest,Ligue1,H,3.8,27.5529,0,-27.5529,-57.3788,942.6212
2024-02-11,Montpellier vs Lyon,Ligue1,H,3.1,54.4835,0,-54.4835,-111.8623,888.1377
2024-02-11,Dundee vs St Johnstone,ScottishPrem,A,4.0,28.6868,0,-28.6868,-140.5491,859.4509
2024-02-11,Nice vs Monaco,Ligue1,H,2.3,29.9948,0,-29.9948,-170.544,829.456
2024-02-11,Burgos vs Ferrol,Segunda,A,4.0,23.7639,0,-23.7639,-194.3079,805.6921
2024-02-11,West Ham vs Arsenal,EPL,H,6.0,38.7538,0,-38.7538,-233.0617,766.9383
2024-02-11,Cartagena vs Mirandes,Segunda,A,3.75,25.6924,0,-25.6924,-258.7541,741.2459
2024-02-11,Holstein Kiel vs Schalke 04,Bundesliga2,H,2.25,24.6464,1,30.808,-227.9461,772.0539
2024-02-11,Sevilla vs Ath Madrid,LaLiga,A,2.05,53.0015,0,-53.0015,-280.9476,719.0524
2024-02-11,Genoa vs Atalanta,SerieA,H,3.75,17.6527,0,-17.6527,-298.6003,701.3997
2024-02-12,Valladolid vs Albacete,Segunda,H,2.0,29.0379,0,-29.0379,-327.6382,672.3618
2024-02-12,St Etienne vs Troyes,Ligue2,A,4.75,17.5486,0,-17.5486,-345.1869,654.8131
2024-02-12,Almeria vs Ath Bilbao,LaLiga,A,1.73,16.0757,0,-16.0757,-361.2626,638.7374
2024-02-12,Crystal Palace vs Chelsea,EPL,H,4.2,58.7,0,-58.7,-419.9625,580.0375
2024-02-12,Juventus vs Udinese,SerieA,H,1.44,31.9601,0,-31.9601,-451.9226,548.0774
2024-02-13,Swansea vs Leeds,Championship,H,5.25,25.8418,0,-25.8418,-477.7644,522.2356
2024-02-13,Swansea vs Leeds,Championship,D,4.33,15.4321,0,-15.4321,-493.1965,506.8035
2024-02-13,Leicester vs Sheffield Weds,Championship,H,1.3,62.2101,1,18.663,-474.5335,525.4665
2024-02-13,Rotherham vs Hull,Championship,H,5.0,30.0041,0,-30.0041,-504.5376,495.4624
2024-02-14,Millwall vs Ipswich,Championship,H,3.5,19.3974,0,-19.3974,-523.935,476.065
2024-02-14,Huddersfield vs Sunderland,Championship,H,3.6,24.8744,1,64.6734,-459.2615,540.7385
2024-02-14,Preston vs Middlesbrough,Championship,H,3.25,36.9595,1,83.1588,-376.1027,623.8973
2024-02-16,Inter vs Salernitana,SerieA,H,1.14,15.7534,1,2.2055,-373.8972,626.1028
2024-02-16,Hertha vs Magdeburg,Bundesliga2,H,2.3,36.627,1,47.6151,-326.2821,673.7179
2024-02-17,Swansea vs Ipswich,Championship,H,4.2,57.7039,0,-57.7039,-383.986,616.014
2024-02-17,Plymouth vs Leeds,Championship,H,6.5,19.62,0,-19.62,-403.6061,596.3939
2024-02-17,Catanzaro vs Sudtirol,SerieB,A,4.2,28.4182,0,-28.4182,-432.0243,567.9757
2024-02-17,Bristol City vs QPR,Championship,H,1.95,27.6036,0,-27.6036,-459.6279,540.3721
2024-02-17,Paderborn vs Holstein Kiel,Bundesliga2,H,2.38,20.0208,0,-20.0208,-479.6487,520.3513
2024-02-17,Guingamp vs Caen,Ligue2,A,4.0,10.7453,0,-10.7453,-490.3939,509.6061
2024-02-17,Parma vs Pisa,SerieB,H,1.8,16.2819,1,13.0255,-477.3684,522.6316
2024-02-17,Concarneau vs Paris FC,Ligue2,H,3.1,19.6248,0,-19.6248,-496.9932,503.0068
2024-02-17,Millwall vs Sheffield Weds,Championship,H,2.15,12.4997,0,-12.4997,-509.4929,490.5071
2024-02-17,Preston vs Blackburn,Championship,H,2.45,39.1179,0,-39.1179,-548.6109,451.3891
2024-02-17,Pau FC vs Quevilly Rouen,Ligue2,H,2.45,38.1198,0,-38.1198,-586.7307,413.2693
2024-02-17,Stoke vs Coventry,Championship,A,2.5,18.8864,1,28.3296,-558.4011,441.5989
2024-02-17,Huddersfield vs Hull,Championship,H,3.2,27.622,0,-27.622,-586.0231,413.9769
2024-02-17,Rotherham vs Watford,Championship,H,4.33,13.3508,0,-13.3508,-599.3738,400.6262
2024-02-17,Nott'm Forest vs West Ham,EPL,A,2.9,20.0313,0,-20.0313,-619.4051,380.5949
2024-02-17,Wolfsburg vs Dortmund,Bundesliga,A,2.1,38.7446,0,-38.7446,-658.1497,341.8503
2024-02-17,Celta vs Barcelona,LaLiga,A,1.85,27.9804,1,23.7834,-634.3663,365.6337
2024-02-17,Leicester vs Middlesbrough,Championship,H,1.57,40.3294,0,-40.3294,-674.6957,325.3043
2024-02-17,Bastia vs Rodez,Ligue2,H,2.38,12.573,0,-12.573,-687.2687,312.7313
2024-02-17,Verona vs Juventus,SerieA,A,1.67,9.8823,0,-9.8823,-697.151,302.849
2024-02-17,Napoli vs Genoa,SerieA,H,1.6,6.4658,0,-6.4658,-703.6169,296.3831
2024-02-17,Heidenheim vs Leverkusen,Bundesliga,H,8.0,7.706,0,-7.706,-711.3228,288.6772
2024-02-17,Troyes vs Grenoble,Ligue2,H,3.1,13.1492,1,27.6134,-683.7094,316.2906
2024-02-17,Nantes vs Paris SG,Ligue1,A,1.5,17.396,1,8.698,-675.0114,324.9886
2024-02-17,Andorra vs Villarreal B,Segunda,A,5.0,11.0009,0,-11.0009,-686.0123,313.9877
2024-02-17,Man City vs Chelsea,EPL,H,1.33,12.2769,0,-12.2769,-698.2892,301.7108
2024-02-17,Darmstadt vs Stuttgart,Bundesliga,H,6.5,14.5123,0,-14.5123,-712.8015,287.1985
2024-02-17,Newcastle vs Bournemouth,EPL,H,1.83,29.0071,0,-29.0071,-741.8085,258.1915
2024-02-18,Albacete vs Santander,Segunda,A,4.2,11.5282,0,-11.5282,-753.3368,246.6632
2024-02-18,Vallecano vs Real Madrid,LaLiga,A,1.62,25.394,0,-25.394,-778.7308,221.2692
2024-02-18,Lazio vs Bologna,SerieA,H,2.3,6.804,0,-6.804,-785.5348,214.4652
2024-02-18,Betis vs Alaves,LaLiga,H,2.1,21.0605,0,-21.0605,-806.5953,193.4047
2024-02-18,Empoli vs Fiorentina,SerieA,H,3.75,5.3573,0,-5.3573,-811.9526,188.0474
2024-02-18,Mallorca vs Sociedad,LaLiga,A,2.5,7.6441,1,11.4662,-800.4864,199.5136
2024-02-18,Elversberg vs Osnabruck,Bundesliga2,H,1.8,13.0881,1,10.4705,-790.0159,209.9841
2024-02-18,Nurnberg vs Kaiserslautern,Bundesliga2,H,2.45,14.3104,0,-14.3104,-804.3263,195.6737
2024-02-18,Reims vs Lens,Ligue1,A,2.63,10.175,0,-10.175,-814.5014,185.4986
2024-02-19,Tenerife vs Eldense,Segunda,A,5.0,6.3533,0,-6.3533,-820.8547,179.1453
2024-02-19,Everton vs Crystal Palace,EPL,A,5.25,6.6284,0,-6.6284,-827.4831,172.5169
2024-02-19,Ath Bilbao vs Girona,LaLiga,A,4.0,4.4768,0,-4.4768,-831.9599,168.0401
2024-02-20,Plymouth vs West Brom,Championship,H,3.6,4.6799,0,-4.6799,-836.6398,163.3602
2024-02-20,Cardiff vs Blackburn,Championship,H,3.0,10.4142,0,-10.4142,-847.054,152.946
2024-02-20,Ipswich vs Rotherham,Championship,A,15.0,3.7931,0,-3.7931,-850.8471,149.1529
2024-02-23,Leeds vs Leicester,Championship,A,3.5,5.2651,0,-5.2651,-856.1122,143.8878
2024-02-23,Bologna vs Verona,SerieA,H,1.55,4.8059,1,2.6432,-853.469,146.531
2024-02-23,Metz vs Lyon,Ligue1,H,4.0,4.5058,0,-4.5058,-857.9748,142.0252
2024-02-24,Concarneau vs Laval,Ligue2,H,2.88,10.446,0,-10.446,-868.4207,131.5793
2024-02-24,Lorient vs Nantes,Ligue1,H,2.6,9.9474,0,-9.9474,-878.3681,121.6319
2024-02-24,Cardiff vs Stoke,Championship,H,2.75,7.5351,1,13.1864,-865.1817,134.8183
2024-02-24,Aston Villa vs Nott'm Forest,EPL,H,1.53,5.3995,1,2.8617,-862.32,137.68
2024-02-24,Middlesbrough vs Plymouth,Championship,A,7.0,3.4351,1,20.6107,-841.7093,158.2907
2024-02-24,Troyes vs Dunkerque,Ligue2,H,2.05,9.2283,0,-9.2283,-850.9376,149.0624
2024-02-24,QPR vs Rotherham,Championship,A,6.0,4.4495,0,-4.4495,-855.3872,144.6128
2024-02-24,Braunschweig vs Hertha,Bundesliga2,A,2.7,9.154,0,-9.154,-864.5412,135.4588
2024-02-24,Kaiserslautern vs Karlsruhe,Bundesliga2,A,3.3,5.7638,1,13.2567,-851.2845,148.7155
2024-02-24,Santander vs Leganes,Segunda,A,3.3,4.9745,0,-4.9745,-856.259,143.741
2024-02-24,Almeria vs Ath Madrid,LaLiga,A,1.7,19.8722,0,-19.8722,-876.1312,123.8688
2024-02-24,Alaves vs Mallorca,LaLiga,A,5.0,5.2706,0,-5.2706,-881.4018,118.5982
2024-02-24,Brescia vs Reggiana,SerieB,H,2.2,6.7779,0,-6.7779,-888.1797,111.8203
2024-02-24,Villarreal B vs Zaragoza,Segunda,H,3.2,3.6733,0,-3.6733,-891.853,108.147
2024-02-24,Salernitana vs Monza,SerieA,A,2.5,3.4823,1,5.2235,-886.6295,113.3705
2024-02-24,Stuttgart vs FC Koln,Bundesliga,A,10.0,4.0927,0,-4.0927,-890.7222,109.2778
2024-02-25,Cagliari vs Napoli,SerieA,A,1.83,4.4531,0,-4.4531,-895.1752,104.8248
2024-02-25,Amorebieta vs Albacete,Segunda,H,3.6,4.7014,0,-4.7014,-899.8766,100.1234
2024-02-25,Augsburg vs Freiburg,Bundesliga,A,3.1,5.5719,0,-5.5719,-905.4485,94.5515
2024-02-25,Betis vs Ath Bilbao,LaLiga,H,3.6,7.6067,1,19.7773,-885.6712,114.3288
2024-02-25,Lens vs Monaco,Ligue1,H,2.38,11.3186,0,-11.3186,-896.9897,103.0103
2024-02-25,Cadiz vs Celta,LaLiga,H,3.1,3.5075,0,-3.5075,-900.4972,99.5028
2024-02-25,Dortmund vs Hoffenheim,Bundesliga,H,1.5,7.5224,0,-7.5224,-908.0196,91.9804
2024-02-25,Ein Frankfurt vs Wolfsburg,Bundesliga,H,2.25,5.4406,0,-5.4406,-913.4603,86.5397
2024-02-25,Cartagena vs Elche,Segunda,H,3.2,3.0116,0,-3.0116,-916.4718,83.5282
2024-02-25,Milan vs Atalanta,SerieA,H,2.38,4.3393,0,-4.3393,-920.8111,79.1889
2024-02-25,Le Havre vs Reims,Ligue1,H,3.1,2.5618,0,-2.5618,-923.3729,76.6271
2024-02-25,Lecce vs Inter,SerieA,A,1.44,6.7853,1,2.9855,-920.3874,79.6126
2024-02-26,Girona vs Vallecano,LaLiga,H,1.65,3.2283,1,2.0984,-918.289,81.711
2024-02-26,Fiorentina vs Lazio,SerieA,A,3.5,2.6965,0,-2.6965,-920.9854,79.0146
2024-02-27,Reggiana vs Sudtirol,SerieB,A,3.4,3.2989,0,-3.2989,-924.2843,75.7157
2024-02-27,Ascoli vs Brescia,SerieB,A,4.2,2.404,0,-2.404,-926.6883,73.3117
2024-02-27,Lecco vs Como,SerieB,H,4.0,3.3907,0,-3.3907,-930.0789,69.9211
2024-02-27,Ross County vs St Mirren,ScottishPrem,H,3.75,2.2305,0,-2.2305,-932.3094,67.6906
2024-02-27,Catanzaro vs Bari,SerieB,A,3.4,2.2541,0,-2.2541,-934.5635,65.4365
2024-02-28,Venezia vs Cittadella,SerieB,H,1.85,1.7602,1,1.4962,-933.0673,66.9327
2024-02-28,Celtic vs Dundee,ScottishPrem,H,1.2,9.2534,1,1.8507,-931.2166,68.7834
2024-02-28,Hearts vs Hibernian,ScottishPrem,H,1.91,1.8056,0,-1.8056,-933.0222,66.9778
2024-03-01,Lazio vs Milan,SerieA,H,3.5,3.0609,0,-3.0609,-936.0831,63.9169
2024-03-01,Hertha vs Holstein Kiel,Bundesliga2,H,2.6,3.3397,0,-3.3397,-939.4227,60.5773
2024-03-02,Sudtirol vs Lecco,SerieB,H,2.0,2.308,1,2.308,-937.1147,62.8853
2024-03-02,Monza vs Roma,SerieA,H,3.75,2.6789,0,-2.6789,-939.7936,60.2064
2024-03-02,St Johnstone vs Livingston,ScottishPrem,H,2.38,4.2476,0,-4.2476,-944.0412,55.9588
2024-03-02,Luton vs Aston Villa,EPL,A,1.73,1.6396,1,1.1969,-942.8443,57.1557
2024-03-02,Wolfsburg vs Stuttgart,Bundesliga,H,3.3,2.3034,0,-2.3034,-945.1477,54.8523
2024-03-02,Getafe vs Las Palmas,LaLiga,A,4.33,1.5935,0,-1.5935,-946.7411,53.2589
2024-03-02,Brentford vs Chelsea,EPL,H,3.1,3.1609,0,-3.1609,-949.902,50.098
2024-03-02,Hansa Rostock vs Kaiserslautern,Bundesliga2,H,2.88,2.8105,0,-2.8105,-952.7125,47.2875
2024-03-02,Brescia vs Palermo,SerieB,H,3.1,1.343,1,2.8202,-949.8923,50.1077
2024-03-02,Nurnberg vs Braunschweig,Bundesliga2,H,2.4,2.6858,1,3.7601,-946.1322,53.8678
2024-03-02,Rotherham vs Sheffield Weds,Championship,H,3.5,2.5453,0,-2.5453,-948.6775,51.3225
2024-03-02,Sevilla vs Sociedad,LaLiga,A,3.0,1.9631,0,-1.9631,-950.6406,49.3594
2024-03-02,Clermont vs Marseille,Ligue1,H,4.2,1.3944,0,-1.3944,-952.035,47.965
2024-03-02,Bochum vs RB Leipzig,Bundesliga,H,5.0,1.3982,0,-1.3982,-953.4332,46.5668
2024-03-02,Annecy vs Quevilly Rouen,Ligue2,H,2.8,1.5996,0,-1.5996,-955.0327,44.9673
2024-03-02,Swansea vs Blackburn,Championship,H,2.2,1.5536,1,1.8643,-953.1684,46.8316
2024-03-02,Plymouth vs Ipswich,Championship,H,4.5,2.7303,0,-2.7303,-955.8987,44.1013
2024-03-02,Preston vs Hull,Championship,H,2.8,2.5513,0,-2.5513,-958.4499,41.5501
2024-03-02,Pau FC vs Caen,Ligue2,H,2.88,1.7576,0,-1.7576,-960.2075,39.7925
2024-03-02,Nott'm Forest vs Liverpool,EPL,A,1.53,3.1516,1,1.6703,-958.5372,41.4628
2024-03-02,Leicester vs QPR,Championship,H,1.36,1.3455,0,-1.3455,-959.8826,40.1174
2024-03-02,Dunkerque vs Concarneau,Ligue2,A,3.2,0.8766,0,-0.8766,-960.7592,39.2408
2024-03-02,Mainz vs M'gladbach,Bundesliga,A,3.75,1.7031,0,-1.7031,-962.4623,37.5377
2024-03-03,Hamburg vs Osnabruck,Bundesliga2,H,1.4,2.1096,0,-2.1096,-964.5719,35.4281
2024-03-03,Andorra vs Valladolid,Segunda,A,2.63,0.976,0,-0.976,-965.5479,34.4521
2024-03-03,Villarreal vs Granada,LaLiga,H,1.65,0.9423,1,0.6125,-964.9354,35.0646
2024-03-03,FC Koln vs Leverkusen,Bundesliga,H,9.0,0.9713,0,-0.9713,-965.9067,34.0933
2024-03-03,Mallorca vs Girona,LaLiga,A,2.3,1.183,0,-1.183,-967.0898,32.9102
2024-03-03,Burnley vs Bournemouth,EPL,H,3.75,2.1852,0,-2.1852,-969.275,30.725
2024-03-03,Lyon vs Lens,Ligue1,A,2.75,0.7927,1,1.3872,-967.8878,32.1122
2024-03-03,Paderborn vs Magdeburg,Bundesliga2,H,2.2,1.4081,0,-1.4081,-969.2959,30.7041
2024-03-03,Nantes vs Metz,Ligue1,A,4.75,0.7922,1,2.9706,-966.3253,33.6747
2024-03-03,FeralpiSalo vs Sampdoria,SerieB,H,2.7,0.8739,0,-0.8739,-967.1991,32.8009
2024-03-03,Bari vs Spezia,SerieB,H,2.3,0.8692,0,-0.8692,-968.0684,31.9316
2024-03-04,Osasuna vs Alaves,LaLiga,H,2.38,1.8919,1,2.6109,-965.4575,34.5425
2024-03-04,Inter vs Genoa,SerieA,H,1.3,2.7548,1,0.8264,-964.631,35.369
2024-03-05,Sheffield Weds vs Plymouth,Championship,A,3.75,0.9514,0,-0.9514,-965.5825,34.4175
2024-03-08,Barcelona vs Mallorca,LaLiga,H,1.44,2.8549,1,1.2562,-964.3263,35.6737
2024-03-08,Braunschweig vs Hansa Rostock,Bundesliga2,A,5.0,1.2183,1,4.873,-959.4533,40.5467
2024-03-08,Stuttgart vs Union Berlin,Bundesliga,A,7.0,1.6097,0,-1.6097,-961.063,38.937
2024-03-09,Concarneau vs Guingamp,Ligue2,H,3.4,2.5134,0,-2.5134,-963.5764,36.4236
2024-03-09,Preston vs Stoke,Championship,H,2.4,3.7352,0,-3.7352,-967.3116,32.6884
2024-03-09,Albacete vs Oviedo,Segunda,A,3.4,1.9155,1,4.5973,-962.7143,37.2857
2024-03-09,Caen vs Paris FC,Ligue2,H,2.38,1.4019,0,-1.4019,-964.1162,35.8838
2024-03-09,Lorient vs Lyon,Ligue1,H,3.3,1.4479,0,-1.4479,-965.5642,34.4358
2024-03-09,Blackburn vs Plymouth,Championship,A,4.75,1.8974,0,-1.8974,-967.4616,32.5384
2024-03-09,Wolves vs Fulham,EPL,H,2.5,1.0331,1,1.5496,-965.9119,34.0881
2024-03-09,Man United vs Everton,EPL,H,1.83,1.7317,1,1.4373,-964.4746,35.5254
2024-03-09,Cardiff vs Ipswich,Championship,H,4.75,2.1742,1,8.1531,-956.3216,43.6784
2024-03-09,Troyes vs Bastia,Ligue2,H,2.63,1.057,1,1.7229,-954.5986,45.4014
2024-03-09,Wehen vs Hannover,Bundesliga2,H,3.3,1.6957,0,-1.6957,-956.2944,43.7056
2024-03-09,Werder Bremen vs Dortmund,Bundesliga,A,1.85,1.2412,1,1.0551,-955.2393,44.7607
2024-03-09,Bologna vs Inter,SerieA,A,2.15,2.3365,1,2.687,-952.5523,47.4477
2024-03-09,Dunkerque vs Pau FC,Ligue2,A,3.2,1.5563,0,-1.5563,-954.1086,45.8914
2024-03-09,Cosenza vs Cittadella,SerieB,H,2.6,1.5144,0,-1.5144,-955.623,44.377
2024-03-09,Spezia vs Sudtirol,SerieB,A,4.2,1.2603,0,-1.2603,-956.8833,43.1167
2024-03-09,Magdeburg vs Nurnberg,Bundesliga2,D,4.33,1.134,0,-1.134,-958.0173,41.9827
2024-03-09,Cadiz vs Ath Madrid,LaLiga,A,1.73,3.6525,0,-3.6525,-961.6698,38.3302
2024-03-10,Juventus vs Atalanta,SerieA,H,2.2,2.0296,0,-2.0296,-963.6994,36.3006
2024-03-10,Paris SG vs Reims,Ligue1,H,1.4,2.3432,0,-2.3432,-966.0426,33.9574
2024-03-10,Liverpool vs Man City,EPL,H,3.0,1.5434,0,-1.5434,-967.586,32.414
2024-03-10,West Ham vs Burnley,EPL,H,1.67,0.7115,0,-0.7115,-968.2974,31.7026
2024-03-10,Aston Villa vs Tottenham,EPL,H,2.38,1.3188,0,-1.3188,-969.6163,30.3837
2024-03-10,Brighton vs Nott'm Forest,EPL,H,1.8,1.3703,1,1.0962,-968.52,31.48
2024-03-10,Milan vs Empoli,SerieA,H,1.44,2.3783,1,1.0465,-967.4736,32.5264
2024-03-10,Lecco vs Palermo,SerieB,H,4.2,1.0522,0,-1.0522,-968.5258,31.4742
2024-03-10,Bochum vs Freiburg,Bundesliga,A,3.0,1.0198,1,2.0395,-966.4863,33.5137
2024-03-10,Las Palmas vs Ath Bilbao,LaLiga,H,4.0,1.736,0,-1.736,-968.2223,31.7777
2024-03-10,Real Madrid vs Celta,LaLiga,H,1.3,2.5454,1,0.7636,-967.4587,32.5413
2024-03-11,Lazio vs Udinese,SerieA,H,1.91,2.6017,0,-2.6017,-970.0603,29.9397
2024-03-11,Almeria vs Sevilla,LaLiga,A,2.38,0.9356,0,-0.9356,-970.996,29.004
2024-03-11,Amorebieta vs Leganes,Segunda,A,2.45,0.9455,1,1.371,-969.6249,30.3751
2024-03-11,Chelsea vs Newcastle,EPL,A,3.6,1.5142,0,-1.5142,-971.1391,28.8609
2024-03-13,Levante vs Andorra,Segunda,H,1.91,0.938,0,-0.938,-972.0771,27.9229
2024-03-13,Ross County vs Hibernian,ScottishPrem,H,4.2,1.0387,0,-1.0387,-973.1158,26.8842
2024-03-13,Bournemouth vs Luton,EPL,D,4.75,0.9463,0,-0.9463,-974.0622,25.9378
2024-03-15,Osnabruck vs Fortuna Dusseldorf,Bundesliga2,A,1.95,1.5368,1,1.46,-972.6022,27.3978
2024-03-15,Palermo vs Venezia,SerieB,H,2.63,0.8658,0,-0.8658,-973.468,26.532
2024-03-15,Paderborn vs Braunschweig,Bundesliga2,H,1.85,1.9806,0,-1.9806,-975.4486,24.5514
2024-03-15,FC Koln vs RB Leipzig,Bundesliga,H,6.5,0.8691,0,-0.8691,-976.3177,23.6823
2024-03-16,Lens vs Nice,Ligue1,H,2.0,1.3049,0,-1.3049,-977.6226,22.3774
2024-03-16,Laval vs Dunkerque,Ligue2,H,1.95,0.6478,0,-0.6478,-978.2704,21.7296
2024-03-16,Sudtirol vs Cremonese,SerieB,H,4.2,0.9724,1,3.1117,-975.1587,24.8413
2024-03-16,Motherwell vs Aberdeen,ScottishPrem,H,2.4,1.5489,0,-1.5489,-976.7076,23.2924
2024-03-16,Ross County vs Hearts,ScottishPrem,A,1.91,0.8455,0,-0.8455,-977.5531,22.4469
2024-03-16,Brescia vs Catanzaro,SerieB,H,2.5,1.4029,0,-1.4029,-978.956,21.044
2024-03-16,Luton vs Nott'm Forest,EPL,H,2.8,0.8091,0,-0.8091,-979.7652,20.2348
2024-03-16,Paris FC vs Ajaccio,Ligue2,H,2.2,0.8559,1,1.0271,-978.7381,21.2619
2024-03-16,Mainz vs Bochum,Bundesliga,A,4.33,0.9111,0,-0.9111,-979.6491,20.3509
2024-03-16,Frosinone vs Lazio,SerieA,A,2.15,0.8771,1,1.0087,-978.6404,21.3596
