bet_num,match_date,home_team,away_team,outcome,odds,p_model,kelly_fraction,half_kelly,stake,won,profit,bankroll_after
2087,2025-05-18,Hertha,Hannover,A,3.6,0.3111,0.0462,0.0231,0.0,0,-0.0,0.0
2088,2025-05-18,Castellon,Eldense,A,4.75,0.26,0.0627,0.0313,0.0,0,-0.0,0.0
2089,2025-05-18,Karlsruhe,Paderborn,D,4.5,0.289,0.0858,0.0429,0.0,0,-0.0,0.0
2090,2025-05-18,Magdeburg,Fortuna Dusseldorf,A,2.75,0.3948,0.0489,0.0245,0.0,0,-0.0,0.0
2091,2025-05-18,Schalke 04,Elversberg,H,4.75,0.3389,0.1627,0.0813,0.0,0,-0.0,0.0
2092,2025-05-18,Schalke 04,Elversberg,D,4.2,0.2778,0.0522,0.0261,0.0,0,-0.0,0.0
2093,2025-05-18,Cagliari,Venezia,H,2.6,0.4465,0.1005,0.0502,0.0,1,0.0,0.0
2094,2025-05-18,Karlsruhe,Paderborn,H,4.2,0.3815,0.1882,0.0941,0.0,1,0.0,0.0
2095,2025-05-18,Verona,Como,H,3.5,0.3222,0.0511,0.0256,0.0,0,-0.0,0.0
2096,2025-05-18,Oviedo,Zaragoza,H,1.75,0.5903,0.0439,0.022,0.0,1,0.0,0.0
2097,2025-05-18,Ath Madrid,Betis,H,1.91,0.5514,0.0584,0.0292,0.0,1,0.0,0.0
2098,2025-05-18,Sevilla,Real Madrid,A,1.75,0.5908,0.0453,0.0226,0.0,1,0.0,0.0
2099,2025-05-18,Monza,Empoli,D,3.6,0.3165,0.0536,0.0268,0.0,0,-0.0,0.0
2100,2025-05-18,Monza,Empoli,H,5.0,0.3598,0.1997,0.0998,0.0,0,-0.0,0.0
2101,2025-05-18,Lecce,Torino,A,4.6,0.4343,0.2772,0.1386,0.0,0,-0.0,0.0
2102,2025-05-18,Ulm,PreuÃen MÃ¼nster,D,3.5,0.3204,0.0485,0.0243,0.0,1,0.0,0.0
2103,2025-05-18,Ulm,PreuÃen MÃ¼nster,H,3.7,0.3798,0.1501,0.075,0.0,0,-0.0,0.0
2104,2025-05-18,Ross County,Motherwell,A,3.75,0.391,0.1695,0.0848,0.0,0,-0.0,0.0
2105,2025-05-18,Valladolid,Alaves,H,6.0,0.2498,0.0998,0.0499,0.0,0,-0.0,0.0
2106,2025-05-18,Valencia,Ath Bilbao,A,3.8,0.4219,0.2155,0.1077,0.0,1,0.0,0.0
2107,2025-05-18,Las Palmas,Leganes,H,2.9,0.4127,0.1036,0.0518,0.0,0,-0.0,0.0
2108,2025-05-18,Barcelona,Villarreal,H,1.83,0.6797,0.2937,0.1469,0.0,0,-0.0,0.0
2109,2025-05-18,Braunschweig,Nurnberg,A,4.33,0.3398,0.1416,0.0708,0.0,1,0.0,0.0
2110,2025-05-18,St Johnstone,Dundee,H,3.0,0.3944,0.0917,0.0458,0.0,0,-0.0,0.0
2111,2025-05-19,Brighton,Liverpool,A,2.45,0.5561,0.25,0.125,0.0,0,-0.0,0.0
2112,2025-05-20,Man City,Bournemouth,H,1.55,0.6834,0.1079,0.0539,0.0,1,0.0,0.0
2113,2025-05-20,Crystal Palace,Wolves,H,2.25,0.5557,0.2003,0.1002,0.0,1,0.0,0.0
2114,2025-05-23,Betis,Valencia,H,1.91,0.5462,0.0474,0.0237,0.0,0,-0.0,0.0
2115,2025-05-24,Real Madrid,Sociedad,H,1.42,0.7873,0.2807,0.1404,0.0,1,0.0,0.0
2116,2025-05-24,Espanol,Las Palmas,D,4.75,0.2834,0.0923,0.0462,0.0,0,-0.0,0.0
2117,2025-05-24,Espanol,Las Palmas,A,8.0,0.2106,0.0978,0.0489,0.0,0,-0.0,0.0
2118,2025-05-24,Getafe,Celta,H,4.1,0.3383,0.1249,0.0624,0.0,0,-0.0,0.0
2119,2025-05-24,Getafe,Celta,D,3.75,0.3162,0.0675,0.0337,0.0,0,-0.0,0.0
2120,2025-05-24,Vallecano,Mallorca,D,4.2,0.3023,0.0843,0.0421,0.0,1,0.0,0.0
2121,2025-05-24,Vallecano,Mallorca,A,6.25,0.2329,0.0868,0.0434,0.0,0,-0.0,0.0
2122,2025-05-24,Albacete,Ferrol,H,1.67,0.6168,0.0448,0.0224,0.0,1,0.0,0.0
2123,2025-05-25,Man United,Aston Villa,D,4.2,0.3036,0.086,0.043,0.0,0,-0.0,0.0
2124,2025-05-25,Empoli,Verona,A,4.33,0.2824,0.0669,0.0334,0.0,1,0.0,0.0
2125,2025-05-25,Man United,Aston Villa,H,4.33,0.2943,0.0824,0.0412,0.0,1,0.0,0.0
2126,2025-05-25,Eibar,Cordoba,H,2.3,0.5072,0.1282,0.0641,0.0,1,0.0,0.0
2127,2025-05-25,Sp Gijon,Cartagena,A,13.0,0.145,0.0738,0.0369,0.0,0,-0.0,0.0
2128,2025-05-25,Elche,Malaga,D,5.5,0.2713,0.1094,0.0547,0.0,0,-0.0,0.0
2129,2025-05-25,Elche,Malaga,A,12.0,0.1665,0.0908,0.0454,0.0,0,-0.0,0.0
2130,2025-05-25,Tottenham,Brighton,D,4.33,0.2753,0.0576,0.0288,0.0,0,-0.0,0.0
2131,2025-05-25,Burgos,Levante,H,5.5,0.2917,0.1343,0.0671,0.0,0,-0.0,0.0
2132,2025-05-25,Tottenham,Brighton,H,4.2,0.3283,0.1184,0.0592,0.0,0,-0.0,0.0
2133,2025-05-25,Sp Gijon,Cartagena,D,5.75,0.2238,0.0604,0.0302,0.0,0,-0.0,0.0
2134,2025-05-25,Newcastle,Everton,D,5.5,0.2391,0.07,0.035,0.0,0,-0.0,0.0
2135,2025-05-25,Tenerife,Oviedo,H,5.0,0.2921,0.1151,0.0575,0.0,0,-0.0,0.0
2136,2025-05-25,Lazio,Lecce,H,1.53,0.7507,0.2802,0.1401,0.0,0,-0.0,0.0
2137,2025-05-25,Torino,Roma,H,5.5,0.2741,0.1128,0.0564,0.0,0,-0.0,0.0
2138,2025-05-25,Newcastle,Everton,A,8.5,0.1674,0.0564,0.0282,0.0,1,0.0,0.0
2139,2025-05-25,Atalanta,Parma,H,1.75,0.7782,0.4825,0.2413,0.0,0,-0.0,0.0
2140,2025-05-25,Zaragoza,La Coruna,D,4.33,0.2858,0.0713,0.0356,0.0,0,-0.0,0.0
2141,2025-05-25,Zaragoza,La Coruna,A,5.75,0.3308,0.1899,0.0949,0.0,0,-0.0,0.0
2142,2025-05-25,Torino,Roma,D,4.2,0.2909,0.0693,0.0347,0.0,0,-0.0,0.0
2143,2025-05-31,Ferrol,Sp Gijon,A,2.75,0.4261,0.0982,0.0491,0.0,1,0.0,0.0
2144,2025-06-01,Huesca,Eldense,H,2.15,0.511,0.0858,0.0429,0.0,1,0.0,0.0
2145,2025-06-01,Oviedo,Cadiz,A,6.0,0.2208,0.0649,0.0325,0.0,0,-0.0,0.0
2146,2025-06-01,Cordoba,Albacete,A,5.25,0.3299,0.1723,0.0861,0.0,0,-0.0,0.0
2147,2025-06-01,Santander,Granada,H,2.7,0.4202,0.0792,0.0396,0.0,1,0.0,0.0
2148,2025-06-01,Cartagena,Mirandes,D,6.25,0.2498,0.1069,0.0535,0.0,0,-0.0,0.0
2149,2025-06-01,Levante,Eibar,D,4.33,0.2756,0.058,0.029,0.0,0,-0.0,0.0
2150,2025-06-01,La Coruna,Elche,D,4.33,0.2993,0.0889,0.0445,0.0,0,-0.0,0.0
2151,2025-06-01,Almeria,Tenerife,A,11.0,0.1562,0.0718,0.0359,0.0,0,-0.0,0.0
2152,2025-06-01,Almeria,Tenerife,D,6.5,0.2214,0.0798,0.0399,0.0,0,-0.0,0.0
2153,2025-06-01,Cartagena,Mirandes,H,11.0,0.2166,0.1383,0.0691,0.0,0,-0.0,0.0
2154,2025-06-01,La Coruna,Elche,H,5.5,0.3274,0.1779,0.089,0.0,0,-0.0,0.0
2155,2025-08-01,Schalke 04,Hertha,H,2.9,0.3832,0.0586,0.0293,0.0,1,0.0,0.0
2156,2025-08-02,Elversberg,Nurnberg,H,2.1,0.5285,0.0998,0.0499,0.0,1,0.0,0.0
2157,2025-08-02,Motherwell,Rangers,H,7.0,0.1863,0.0507,0.0253,0.0,0,-0.0,0.0
2158,2025-08-02,Darmstadt,Bochum,A,3.0,0.4164,0.1246,0.0623,0.0,0,-0.0,0.0
2159,2025-08-02,Karlsruhe,PreuÃen MÃ¼nster,H,1.9,0.5589,0.0688,0.0344,0.0,1,0.0,0.0
2160,2025-08-02,Kilmarnock,Livingston,H,2.0,0.593,0.1859,0.093,0.0,0,-0.0,0.0
2161,2025-08-02,Bielefeld,Fortuna Dusseldorf,A,2.88,0.4203,0.112,0.056,0.0,0,-0.0,0.0
2162,2025-08-03,Greuther Furth,Dresden,H,2.2,0.4846,0.0552,0.0276,0.0,1,0.0,0.0
2163,2025-08-03,Dundee,Hibernian,H,4.1,0.2812,0.0494,0.0247,0.0,0,-0.0,0.0
2164,2025-08-03,Falkirk,Dundee United,D,3.8,0.3134,0.0682,0.0341,0.0,1,0.0,0.0
2165,2025-08-03,Falkirk,Dundee United,A,3.8,0.37,0.145,0.0725,0.0,0,-0.0,0.0
2166,2025-08-04,Hearts,Aberdeen,H,2.1,0.5205,0.0845,0.0423,0.0,1,0.0,0.0
2167,2025-08-08,Birmingham,Ipswich,A,2.9,0.4103,0.1,0.05,0.0,0,-0.0,0.0
2168,2025-08-08,Nurnberg,Darmstadt,H,2.88,0.3978,0.0775,0.0387,0.0,0,-0.0,0.0
2169,2025-08-09,Livingston,Falkirk,D,3.4,0.3298,0.0505,0.0253,0.0,0,-0.0,0.0
2170,2025-08-09,Rodez,Nancy,H,2.05,0.5814,0.1827,0.0913,0.0,0,-0.0,0.0
2171,2025-08-09,Laval,St Etienne,H,2.8,0.3733,0.0251,0.0125,0.0,0,-0.0,0.0
2172,2025-08-09,Southampton,Wrexham,A,4.75,0.3384,0.162,0.081,0.0,0,-0.0,0.0
2173,2025-08-09,Norwich,Millwall,A,3.8,0.3153,0.0707,0.0354,0.0,1,0.0,0.0
2174,2025-08-09,Kaiserslautern,Schalke 04,H,2.38,0.4684,0.0832,0.0416,0.0,1,0.0,0.0
2175,2025-08-09,Fortuna Dusseldorf,Hannover,H,2.5,0.4398,0.0664,0.0332,0.0,0,-0.0,0.0
2176,2025-08-09,Southampton,Wrexham,D,3.75,0.3265,0.0817,0.0408,0.0,0,-0.0,0.0
2177,2025-08-10,Dundee United,Hearts,H,4.0,0.3092,0.0789,0.0395,0.0,0,-0.0,0.0
2178,2025-08-10,Bochum,Elversberg,A,3.5,0.3269,0.0576,0.0288,0.0,0,-0.0,0.0
2179,2025-08-10,Leicester,Sheffield Weds,D,8.0,0.2786,0.1756,0.0878,0.0,0,-0.0,0.0
2180,2025-08-10,Leicester,Sheffield Weds,A,17.0,0.2163,0.1673,0.0836,0.0,0,-0.0,0.0
2181,2025-08-10,Hertha,Karlsruhe,A,4.1,0.3491,0.1391,0.0696,0.0,0,-0.0,0.0
2182,2025-08-11,Amiens,Reims,H,4.33,0.2739,0.0559,0.0279,0.0,0,-0.0,0.0
2183,2025-08-15,Villarreal,Oviedo,D,4.75,0.2513,0.0517,0.0259,0.0,0,-0.0,0.0
2184,2025-08-15,Valladolid,Ceuta,A,4.1,0.3653,0.1605,0.0803,0.0,0,-0.0,0.0
2185,2025-08-15,Nancy,Boulogne,A,4.0,0.365,0.1533,0.0767,0.0,0,-0.0,0.0
2186,2025-08-15,Burgos,Cultural Leonesa,A,4.5,0.2978,0.0971,0.0486,0.0,0,-0.0,0.0
2187,2025-08-15,Red Star,Amiens,A,3.6,0.3412,0.0878,0.0439,0.0,1,0.0,0.0
2188,2025-08-16,Sheffield Weds,Stoke,H,3.9,0.4262,0.2283,0.1141,0.0,0,-0.0,0.0
2189,2025-08-16,Santander,Castellon,H,2.25,0.549,0.1882,0.0941,0.0,1,0.0,0.0
2190,2025-08-16,Blackburn,Birmingham,H,3.1,0.5049,0.2692,0.1346,0.0,0,-0.0,0.0
2191,2025-08-16,Swansea,Sheffield United,A,2.63,0.4226,0.0683,0.0342,0.0,0,-0.0,0.0
2192,2025-08-16,Watford,QPR,A,3.6,0.3109,0.0458,0.0229,0.0,0,-0.0,0.0
2193,2025-08-16,Wrexham,West Brom,A,2.55,0.4681,0.1249,0.0624,0.0,1,0.0,0.0
2194,2025-08-16,Granada,La Coruna,H,2.15,0.5184,0.0996,0.0498,0.0,0,-0.0,0.0
2195,2025-08-16,Portsmouth,Norwich,H,2.45,0.4391,0.0523,0.0262,0.0,0,-0.0,0.0
2196,2025-08-16,Nice,Toulouse,H,2.1,0.6035,0.2431,0.1215,0.0,0,-0.0,0.0
2197,2025-08-16,Sunderland,West Ham,A,2.25,0.4867,0.076,0.038,0.0,0,-0.0,0.0
2198,2025-08-16,Valencia,Sociedad,H,2.6,0.4225,0.0616,0.0308,0.0,0,-0.0,0.0
2199,2025-08-16,Annecy,Dunkerque,H,2.8,0.4186,0.0956,0.0478,0.0,0,-0.0,0.0
2200,2025-08-16,Tottenham,Burnley,A,8.5,0.3348,0.2461,0.123,0.0,0,-0.0,0.0
2201,2025-08-16,Tottenham,Burnley,D,4.75,0.2976,0.1103,0.0551,0.0,0,-0.0,0.0
2202,2025-08-17,Man United,Arsenal,A,1.95,0.5311,0.0375,0.0187,0.0,1,0.0,0.0
2203,2025-08-17,Las Palmas,Andorra,D,3.75,0.3169,0.0685,0.0342,0.0,1,0.0,0.0
2204,2025-08-17,Sociedad B,Zaragoza,H,3.2,0.3566,0.0641,0.032,0.0,1,0.0,0.0
2205,2025-08-17,Cadiz,Mirandes,A,5.25,0.3057,0.1423,0.0712,0.0,0,-0.0,0.0
2206,2025-08-18,Sp Gijon,Cordoba,H,2.35,0.4788,0.0928,0.0464,0.0,1,0.0,0.0
2207,2025-08-18,Leeds,Everton,A,3.0,0.3965,0.0947,0.0473,0.0,0,-0.0,0.0
2208,2025-08-22,Amiens,Annecy,H,2.55,0.414,0.0359,0.0179,0.0,0,-0.0,0.0
2209,2025-08-22,Dunkerque,Nancy,H,2.1,0.5561,0.1526,0.0763,0.0,0,-0.0,0.0
2210,2025-08-23,Levante,Barcelona,D,6.0,0.2314,0.0777,0.0389,0.0,0,-0.0,0.0
2211,2025-08-23,Levante,Barcelona,H,11.0,0.1618,0.078,0.039,0.0,0,-0.0,0.0
2212,2025-08-23,Arsenal,Leeds,D,6.25,0.2367,0.0913,0.0456,0.0,0,-0.0,0.0
2213,2025-08-23,Karlsruhe,Braunschweig,H,1.85,0.5703,0.0647,0.0323,0.0,1,0.0,0.0
2214,2025-08-23,Paderborn,Fortuna Dusseldorf,A,4.1,0.285,0.0544,0.0272,0.0,1,0.0,0.0
2215,2025-08-23,Schalke 04,Bochum,A,2.75,0.3974,0.0531,0.0266,0.0,0,-0.0,0.0
2216,2025-08-23,Burnley,Sunderland,H,2.2,0.6346,0.3302,0.1651,0.0,1,0.0,0.0
2217,2025-08-23,Leverkusen,Hoffenheim,H,1.53,0.7599,0.307,0.1535,0.0,0,-0.0,0.0
2218,2025-08-23,Man City,Tottenham,H,1.48,0.7411,0.2017,0.1008,0.0,0,-0.0,0.0
2219,2025-08-23,Empoli,Padova,H,1.9,0.5519,0.054,0.027,0.0,1,0.0,0.0
2220,2025-08-23,Monza,Mantova,D,3.75,0.3021,0.0484,0.0242,0.0,0,-0.0,0.0
2221,2025-08-23,Roma,Bologna,H,2.1,0.5444,0.1303,0.0651,0.0,1,0.0,0.0
2222,2025-08-23,Southampton,Stoke,A,4.5,0.2683,0.0592,0.0296,0.0,1,0.0,0.0
2223,2025-08-23,Marseille,Paris FC,D,5.0,0.2469,0.0586,0.0293,0.0,0,-0.0,0.0
2224,2025-08-23,Birmingham,Oxford,D,4.5,0.2939,0.0922,0.0461,0.0,0,-0.0,0.0
2225,2025-08-23,Birmingham,Oxford,A,6.5,0.2623,0.1282,0.0641,0.0,0,-0.0,0.0
2226,2025-08-23,Preston,Ipswich,H,3.7,0.3541,0.1149,0.0575,0.0,1,0.0,0.0
2227,2025-08-23,Mirandes,Huesca,H,3.2,0.4663,0.2237,0.1118,0.0,0,-0.0,0.0
2228,2025-08-23,Ceuta,Sp Gijon,A,2.88,0.5578,0.3226,0.1613,0.0,1,0.0,0.0
2229,2025-08-23,Wrexham,Sheffield Weds,A,5.75,0.4074,0.2826,0.1413,0.0,0,-0.0,0.0
2230,2025-08-23,Virtus Entella,Juve Stabia,A,3.2,0.3823,0.1015,0.0508,0.0,0,-0.0,0.0
2231,2025-08-24,Cultural Leonesa,Almeria,A,2.2,0.6713,0.3974,0.1987,0.0,1,0.0,0.0
2232,2025-08-24,Oviedo,Real Madrid,D,5.5,0.2542,0.0884,0.0442,0.0,0,-0.0,0.0
2233,2025-08-24,Oviedo,Real Madrid,H,9.5,0.1655,0.0674,0.0337,0.0,0,-0.0,0.0
2234,2025-08-24,Fulham,Man United,H,3.25,0.4435,0.1962,0.0981,0.0,0,-0.0,0.0
2235,2025-08-24,Villarreal,Girona,H,1.53,0.681,0.0792,0.0396,0.0,1,0.0,0.0
2236,2025-08-24,Everton,Brighton,H,3.1,0.3548,0.0476,0.0238,0.0,1,0.0,0.0
2237,2025-08-24,Catanzaro,Sudtirol,H,2.3,0.4923,0.1017,0.0509,0.0,0,-0.0,0.0
2238,2025-08-24,Malaga,Sociedad B,D,3.4,0.3341,0.0567,0.0283,0.0,0,-0.0,0.0
2239,2025-08-24,Bielefeld,Dresden,H,1.9,0.6036,0.1631,0.0816,0.0,0,-0.0,0.0
2240,2025-08-24,Toulouse,Brest,A,3.3,0.3441,0.059,0.0295,0.0,0,-0.0,0.0
2241,2025-08-24,Frosinone,Avellino,H,2.25,0.4871,0.0767,0.0384,0.0,1,0.0,0.0
2242,2025-08-24,Como,Lazio,A,3.0,0.4879,0.2319,0.1159,0.0,0,-0.0,0.0
2243,2025-08-24,Lille,Monaco,H,3.1,0.3985,0.1121,0.056,0.0,1,0.0,0.0
2244,2025-08-24,Strasbourg,Nantes,H,1.75,0.6064,0.0816,0.0408,0.0,1,0.0,0.0
2245,2025-08-24,Cagliari,Fiorentina,A,2.25,0.503,0.1055,0.0527,0.0,0,-0.0,0.0
2246,2025-08-25,Inter,Torino,H,1.42,0.7401,0.1211,0.0606,0.0,1,0.0,0.0
2247,2025-08-27,Celta,Betis,A,3.25,0.3797,0.104,0.052,0.0,0,-0.0,0.0
2248,2025-08-29,Montpellier,Amiens,A,5.5,0.2345,0.0643,0.0322,0.0,0,-0.0,0.0
2249,2025-08-29,Dunkerque,Troyes,H,2.9,0.3952,0.0769,0.0385,0.0,1,0.0,0.0
2250,2025-08-29,Nancy,Pau FC,A,3.6,0.3723,0.1308,0.0654,0.0,0,-0.0,0.0
2251,2025-08-29,Hertha,Elversberg,A,3.2,0.3968,0.1227,0.0613,0.0,1,0.0,0.0
2252,2025-08-29,Leicester,Birmingham,H,2.35,0.5503,0.2172,0.1086,0.0,1,0.0,0.0
2253,2025-08-29,Sp Gijon,Cultural Leonesa,H,1.61,0.6963,0.1984,0.0992,0.0,1,0.0,0.0
2254,2025-08-29,Hamburg,St Pauli,H,2.4,0.4468,0.0517,0.0258,0.0,0,-0.0,0.0
2255,2025-08-29,Red Star,Annecy,A,4.2,0.3657,0.1675,0.0837,0.0,0,-0.0,0.0
2256,2025-08-30,Bochum,PreuÃen MÃ¼nster,H,2.0,0.5316,0.0632,0.0316,0.0,0,-0.0,0.0
2257,2025-08-30,Man United,Burnley,D,5.25,0.2804,0.111,0.0555,0.0,0,-0.0,0.0
2258,2025-08-30,Bologna,Como,H,2.45,0.5227,0.1935,0.0967,0.0,1,0.0,0.0
2259,2025-08-30,Werder Bremen,Leverkusen,A,1.91,0.5536,0.063,0.0315,0.0,0,-0.0,0.0
2260,2025-08-30,Tottenham,Bournemouth,A,4.2,0.3597,0.1596,0.0798,0.0,1,0.0,0.0
2261,2025-08-30,Palermo,Frosinone,A,5.0,0.2695,0.0869,0.0434,0.0,0,-0.0,0.0
2262,2025-08-30,Sunderland,Brentford,A,2.4,0.5215,0.1797,0.0898,0.0,0,-0.0,0.0
2263,2025-08-30,Reims,Le Mans,H,1.8,0.6254,0.1572,0.0786,0.0,1,0.0,0.0
2264,2025-08-30,Man United,Burnley,A,8.0,0.2689,0.1644,0.0822,0.0,0,-0.0,0.0
2265,2025-08-30,QPR,Charlton,H,2.85,0.4402,0.1376,0.0688,0.0,1,0.0,0.0
2266,2025-08-30,Livingston,Hearts,A,2.1,0.5142,0.0725,0.0363,0.0,1,0.0,0.0
2267,2025-08-30,Santander,Ceuta,H,1.51,0.7307,0.2027,0.1013,0.0,1,0.0,0.0
2268,2025-08-30,Parma,Atalanta,A,1.91,0.5999,0.1602,0.0801,0.0,0,-0.0,0.0
2269,2025-08-30,Hoffenheim,Ein Frankfurt,A,2.25,0.5107,0.1193,0.0596,0.0,1,0.0,0.0
2270,2025-08-30,Sheffield Weds,Swansea,H,3.25,0.3754,0.0978,0.0489,0.0,0,-0.0,0.0
2271,2025-08-30,Oxford,Coventry,H,4.5,0.283,0.0781,0.0391,0.0,0,-0.0,0.0
2272,2025-08-30,Valladolid,Cordoba,A,4.0,0.2889,0.0518,0.0259,0.0,0,-0.0,0.0
2273,2025-08-30,Castellon,Zaragoza,A,4.0,0.2987,0.0649,0.0324,0.0,0,-0.0,0.0
2274,2025-08-30,Millwall,Wrexham,H,1.96,0.6174,0.2189,0.1094,0.0,0,-0.0,0.0
2275,2025-08-30,Mantova,Pescara,H,2.2,0.5647,0.202,0.101,0.0,1,0.0,0.0
2276,2025-08-30,Cesena,Virtus Entella,H,1.96,0.6431,0.2713,0.1357,0.0,0,-0.0,0.0
2277,2025-08-30,Toulouse,Paris SG,H,8.5,0.1766,0.0668,0.0334,0.0,0,-0.0,0.0
2278,2025-08-30,Oviedo,Sociedad,H,3.5,0.3301,0.0622,0.0311,0.0,1,0.0,0.0
2279,2025-08-30,Watford,Southampton,H,3.0,0.3962,0.0944,0.0472,0.0,0,-0.0,0.0
2280,2025-08-30,Ipswich,Derby,A,6.5,0.2041,0.0593,0.0297,0.0,0,-0.0,0.0
2281,2025-08-31,Kaiserslautern,Darmstadt,H,2.6,0.4113,0.0433,0.0217,0.0,1,0.0,0.0
2282,2025-08-31,Celta,Villarreal,A,2.5,0.4774,0.1289,0.0645,0.0,0,-0.0,0.0
2283,2025-08-31,Wolfsburg,Mainz,A,3.5,0.3442,0.0819,0.041,0.0,0,-0.0,0.0
2284,2025-08-31,Carrarese,Padova,H,2.15,0.5255,0.1129,0.0565,0.0,0,-0.0,0.0
2285,2025-08-31,Sudtirol,Sampdoria,H,2.45,0.4394,0.0529,0.0264,0.0,1,0.0,0.0
2286,2025-08-31,Bari,Monza,H,3.1,0.4005,0.115,0.0575,0.0,0,-0.0,0.0
2287,2025-08-31,FC Koln,Freiburg,A,2.8,0.4232,0.1028,0.0514,0.0,0,-0.0,0.0
2288,2025-08-31,Inter,Udinese,H,1.3,0.7978,0.124,0.062,0.0,0,-0.0,0.0
2289,2025-08-31,Aberdeen,Falkirk,H,1.92,0.5383,0.0365,0.0183,0.0,0,-0.0,0.0
2290,2025-08-31,Modena,Avellino,H,2.15,0.5132,0.0899,0.045,0.0,0,-0.0,0.0
2291,2025-08-31,Lyon,Marseille,H,2.63,0.4562,0.1225,0.0613,0.0,1,0.0,0.0
2292,2025-08-31,Paris FC,Metz,A,4.33,0.3048,0.096,0.048,0.0,0,-0.0,0.0
2293,2025-08-31,Le Havre,Nice,A,2.05,0.589,0.1977,0.0988,0.0,0,-0.0,0.0
2294,2025-08-31,Granada,Mirandes,A,5.0,0.2909,0.1137,0.0568,0.0,1,0.0,0.0
2295,2025-09-01,Leganes,La Coruna,H,2.05,0.5395,0.1009,0.0504,0.0,0,-0.0,0.0
2296,2025-09-05,Albacete,Mirandes,A,4.33,0.3468,0.1506,0.0753,0.0,1,0.0,0.0
2297,2025-09-06,Malaga,Granada,A,4.33,0.2843,0.0694,0.0347,0.0,0,-0.0,0.0
2298,2025-09-07,Cultural Leonesa,Leganes,A,2.3,0.6143,0.3176,0.1588,0.0,0,-0.0,0.0
2299,2025-09-07,Almeria,Santander,A,4.2,0.2749,0.0483,0.0242,0.0,1,0.0,0.0
2300,2025-09-07,Ceuta,Huesca,A,2.65,0.6307,0.4068,0.2034,0.0,0,-0.0,0.0
2301,2025-09-12,Le Mans,Rodez,A,3.3,0.393,0.1291,0.0646,0.0,1,0.0,0.0
2302,2025-09-12,Paderborn,Bochum,A,3.9,0.3144,0.078,0.039,0.0,0,-0.0,0.0
2303,2025-09-12,Troyes,Nancy,H,2.1,0.4997,0.045,0.0225,0.0,1,0.0,0.0
2304,2025-09-12,Pau FC,Red Star,H,2.8,0.4982,0.2194,0.1097,0.0,0,-0.0,0.0
2305,2025-09-12,Boulogne,Laval,D,3.2,0.3363,0.0346,0.0173,0.0,0,-0.0,0.0
2306,2025-09-12,Ipswich,Sheffield United,A,4.5,0.3587,0.1755,0.0877,0.0,0,-0.0,0.0
2307,2025-09-12,Amiens,Bastia,H,3.5,0.397,0.1558,0.0779,0.0,0,-0.0,0.0
2308,2025-09-12,Sevilla,Elche,A,4.5,0.2722,0.0643,0.0322,0.0,0,-0.0,0.0
2309,2025-09-12,Avellino,Monza,H,3.9,0.2975,0.0553,0.0276,0.0,1,0.0,0.0
2310,2025-09-12,Leverkusen,Ein Frankfurt,H,2.1,0.5271,0.0971,0.0486,0.0,1,0.0,0.0
2311,2025-09-13,Falkirk,St Mirren,A,3.1,0.3963,0.1088,0.0544,0.0,1,0.0,0.0
2312,2025-09-13,Rangers,Hearts,H,1.68,0.6186,0.0576,0.0288,0.0,0,-0.0,0.0
2313,2025-09-13,Stoke,Birmingham,H,3.0,0.4514,0.1771,0.0885,0.0,1,0.0,0.0
2314,2025-09-13,Charlton,Millwall,A,3.1,0.3706,0.0709,0.0354,0.0,0,-0.0,0.0
2315,2025-09-13,Nice,Nantes,H,1.67,0.6302,0.0783,0.0392,0.0,1,0.0,0.0
2316,2025-09-13,Oxford,Leicester,H,4.2,0.288,0.0655,0.0328,0.0,0,-0.0,0.0
2317,2025-09-13,Aberdeen,Livingston,H,1.96,0.5686,0.1192,0.0596,0.0,0,-0.0,0.0
2318,2025-09-13,Crystal Palace,Sunderland,H,1.65,0.653,0.1192,0.0596,0.0,0,-0.0,0.0
2319,2025-09-13,Padova,Frosinone,A,3.3,0.3561,0.0762,0.0381,0.0,1,0.0,0.0
2320,2025-09-13,Karlsruhe,Nurnberg,H,1.91,0.5709,0.0994,0.0497,0.0,1,0.0,0.0
2321,2025-09-13,Dundee,Motherwell,H,3.8,0.3542,0.1235,0.0618,0.0,0,-0.0,0.0
2322,2025-09-13,Mirandes,La Coruna,H,3.25,0.5071,0.288,0.144,0.0,0,-0.0,0.0
2323,2025-09-13,Wrexham,QPR,A,4.0,0.2844,0.0459,0.023,0.0,1,0.0,0.0
2324,2025-09-13,West Ham,Tottenham,H,3.4,0.3997,0.1496,0.0748,0.0,0,-0.0,0.0
2325,2025-09-13,Ath Bilbao,Alaves,H,1.6,0.6533,0.0755,0.0378,0.0,0,-0.0,0.0
2326,2025-09-13,Sheffield Weds,Bristol City,H,3.75,0.3081,0.0565,0.0283,0.0,0,-0.0,0.0
2327,2025-09-13,Union Berlin,Hoffenheim,H,2.6,0.4509,0.1077,0.0539,0.0,0,-0.0,0.0
2328,2025-09-13,Brentford,Chelsea,H,4.5,0.2773,0.0708,0.0354,0.0,0,-0.0,0.0
2329,2025-09-13,Bayern Munich,Hamburg,D,12.0,0.1289,0.0497,0.0248,0.0,0,-0.0,0.0
2330,2025-09-13,Catanzaro,Carrarese,H,2.32,0.4984,0.1184,0.0592,0.0,0,-0.0,0.0
